metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
logicinsight.pe.disk_stats_controller_write_io_bandwidth_kBps,gauge,15,,,Write bandwidth at controller level in kilobytes per second,1,logicinsight_nutanix,disk stats controller write io bandwidth kBps,,
logicinsight.pe.disk_stats_controller_write_io_ppm,gauge,15,,,Write I/O in ppm from controller level,1,logicinsight_nutanix,disk stats controller write io ppm,,
logicinsight.pe.disk_stats_hypervisor_avg_io_latency_usecs,gauge,15,,,Average hypervisor-level I/O latency in microseconds,-1,logicinsight_nutanix,disk stats hypervisor avg io latency usecs,,
logicinsight.pe.disk_stats_hypervisor_avg_read_io_latency_usecs,gauge,15,,,Average hypervisor-level read I/O latency in microseconds,-1,logicinsight_nutanix,disk stats hypervisor avg read io latency usecs,,
logicinsight.pe.disk_stats_hypervisor_avg_write_io_latency_usecs,gauge,15,,,Average hypervisor-level write I/O latency in microseconds,-1,logicinsight_nutanix,disk stats hypervisor avg write io latency usecs,,
logicinsight.pe.disk_stats_hypervisor_io_bandwidth_kBps,gauge,15,,,I/O bandwidth at hypervisor level in kilobytes per second,1,logicinsight_nutanix,disk stats hypervisor io bandwidth kBps,,
logicinsight.pe.disk_stats_hypervisor_num_io,gauge,15,,,Total I/O count at hypervisor level,0,logicinsight_nutanix,disk stats hypervisor num io,,
logicinsight.pe.disk_stats_hypervisor_num_iops,gauge,15,,,Total IOPS at hypervisor level,0,logicinsight_nutanix,disk stats hypervisor num iops,,
logicinsight.pe.disk_stats_hypervisor_num_read_io,gauge,15,,,Number of read I/O operations at hypervisor level,0,logicinsight_nutanix,disk stats hypervisor num read io,,
logicinsight.pe.disk_stats_hypervisor_num_read_iops,gauge,15,,,Number of read IOPS at hypervisor level,0,logicinsight_nutanix,disk stats hypervisor num read iops,,
logicinsight.pe.disk_stats_hypervisor_num_write_io,gauge,15,,,Number of write I/O operations at hypervisor level,1,logicinsight_nutanix,disk stats hypervisor num write io,,
logicinsight.pe.disk_stats_hypervisor_num_write_iops,gauge,15,,,Number of write IOPS at hypervisor level,1,logicinsight_nutanix,disk stats hypervisor num write iops,,
logicinsight.pe.disk_stats_hypervisor_read_io_bandwidth_kBps,gauge,15,,,Read bandwidth from hypervisor in kilobytes per second,0,logicinsight_nutanix,disk stats hypervisor read io bandwidth kBps,,
logicinsight.pe.disk_stats_hypervisor_timespan_usecs,gauge,15,,,Hypervisor metrics duration in microseconds,0,logicinsight_nutanix,disk stats hypervisor timespan usecs,,
logicinsight.pe.disk_stats_hypervisor_total_io_size_kbytes,gauge,15,,,Total I/O size from hypervisor in kibibytes,1,logicinsight_nutanix,disk stats hypervisor total io size kbytes,,
logicinsight.pe.disk_stats_hypervisor_total_io_time_usecs,gauge,15,,,Total I/O time from hypervisor in microseconds,1,logicinsight_nutanix,disk stats hypervisor total io time usecs,,
logicinsight.pe.disk_stats_hypervisor_total_read_io_size_kbytes,gauge,15,,,Total read I/O size from hypervisor in kibibytes,0,logicinsight_nutanix,disk stats hypervisor total read io size kbytes,,
logicinsight.pe.disk_stats_hypervisor_total_read_io_time_usecs,gauge,15,,,Total read I/O time from hypervisor in microseconds,0,logicinsight_nutanix,disk stats hypervisor total read io time usecs,,
logicinsight.pe.disk_stats_hypervisor_write_io_bandwidth_kBps,gauge,15,,,Write bandwidth from hypervisor in kilobytes per second,1,logicinsight_nutanix,disk stats hypervisor write io bandwidth kBps,,
logicinsight.pe.disk_stats_io_bandwidth_kBps,gauge,15,,,I/O bandwidth at disk level in kilobytes per second,1,logicinsight_nutanix,disk stats io bandwidth kBps,,
logicinsight.pe.disk_stats_num_io,gauge,15,,,Total I/O operations at disk level,0,logicinsight_nutanix,disk stats num io,,
logicinsight.pe.disk_stats_num_iops,gauge,15,,,IOPS at disk level,0,logicinsight_nutanix,disk stats num iops,,
logicinsight.pe.disk_stats_num_random_io,gauge,15,,,Random I/O operations at disk level,0,logicinsight_nutanix,disk stats num random io,,
logicinsight.pe.disk_stats_num_read_io,gauge,15,,,Read operations at disk level,0,logicinsight_nutanix,disk stats num read io,,
logicinsight.pe.disk_stats_num_read_iops,gauge,15,,,Read IOPS at disk level,0,logicinsight_nutanix,disk stats num read iops,,
logicinsight.pe.disk_stats_num_seq_io,gauge,15,,,Sequential I/O operations at disk level,0,logicinsight_nutanix,disk stats num seq io,,
logicinsight.pe.disk_stats_num_write_io,gauge,15,,,Write operations at disk level,1,logicinsight_nutanix,disk stats num write io,,
logicinsight.pe.disk_stats_num_write_iops,gauge,15,,,Write IOPS at disk level,1,logicinsight_nutanix,disk stats num write iops,,
logicinsight.pe.disk_stats_random_io_ppm,gauge,15,,,Random I/O at disk level in ppm,0,logicinsight_nutanix,disk stats random io ppm,,
logicinsight.pe.disk_stats_read_io_bandwidth_kBps,gauge,15,,,Read bandwidth at disk level in kilobytes per second,0,logicinsight_nutanix,disk stats read io bandwidth kBps,,
logicinsight.pe.disk_stats_read_io_ppm,gauge,15,,,Read I/O at disk level in ppm,0,logicinsight_nutanix,disk stats read io ppm,,
logicinsight.pe.disk_stats_seq_io_ppm,gauge,15,,,Sequential I/O at disk level in ppm,0,logicinsight_nutanix,disk stats seq io ppm,,
logicinsight.pe.disk_stats_timespan_usecs,gauge,15,,,Time span of disk metrics in microseconds,0,logicinsight_nutanix,disk stats timespan usecs,,
logicinsight.pe.disk_stats_total_io_size_kbytes,gauge,15,,,Total size of I/O at disk level in kibibytes,1,logicinsight_nutanix,disk stats total io size kbytes,,
logicinsight.pe.disk_stats_total_io_time_usecs,gauge,15,,,Total time of I/O at disk level in microseconds,1,logicinsight_nutanix,disk stats total io time usecs,,
logicinsight.pe.disk_stats_total_read_io_size_kbytes,gauge,15,,,Total read size at disk level in kibibytes,0,logicinsight_nutanix,disk stats total read io size kbytes,,
logicinsight.pe.disk_stats_total_read_io_time_usecs,gauge,15,,,Total read I/O time at disk level in microseconds,0,logicinsight_nutanix,disk stats total read io time usecs,,
logicinsight.pe.disk_stats_total_transformed_usage_bytes,gauge,15,,,Total transformed usage at disk level in bytes,0,logicinsight_nutanix,disk stats total transformed usage bytes,,
logicinsight.pe.disk_stats_total_untransformed_usage_bytes,gauge,15,,,Total untransformed usage at disk level in bytes,0,logicinsight_nutanix,disk stats total untransformed usage bytes,,
logicinsight.pe.disk_stats_write_io_bandwidth_kBps,gauge,15,,,Write I/O bandwidth at disk level in kilobytes per second,1,logicinsight_nutanix,disk stats write io bandwidth kBps,,
logicinsight.pe.disk_stats_write_io_ppm,gauge,15,,,Write I/O at disk level in ppm,1,logicinsight_nutanix,disk stats write io ppm,,
logicinsight.pe.disk_usage_stats_storage.capacity_bytes,gauge,15,,,Total storage capacity of the disk,0,logicinsight_nutanix,disk usage stats storage.capacity bytes,,
logicinsight.pe.disk_usage_stats_storage.free_bytes,gauge,15,,,Free space in the disk,1,logicinsight_nutanix,disk usage stats storage.free bytes,,
logicinsight.pe.disk_usage_stats_storage.logical_usage_bytes,gauge,15,,,Logical usage on the disk,0,logicinsight_nutanix,disk usage stats storage.logical usage bytes,,
logicinsight.pe.disk_usage_stats_storage.usage_bytes,gauge,15,,,Overall usage of the disk,1,logicinsight_nutanix,disk usage stats storage.usage bytes,,
logicinsight.pe.host_boot_time_in_usecs,gauge,15,,,Host boot time in microseconds,0,logicinsight_nutanix,host boot time in usecs,,
logicinsight.pe.host_cpu_frequency_in_hz,gauge,15,,,CPU frequency of the host in hertz,1,logicinsight_nutanix,host cpu frequency in hz,,
logicinsight.pe.host_hypervisor_state,gauge,15,,,State of the hypervisor on the host,0,logicinsight_nutanix,host hypervisor state,,
logicinsight.pe.host_in_maintenance_mode,gauge,15,,,Indicates if the host is in maintenance mode,0,logicinsight_nutanix,host in maintenance mode,,
logicinsight.pe.host_is_degraded,gauge,15,,,Indicates if the host is degraded,-1,logicinsight_nutanix,host is degraded,,
logicinsight.pe.host_memory_capacity_in_bytes,gauge,15,,,Total memory capacity of the host in bytes,1,logicinsight_nutanix,host memory capacity in bytes,,
logicinsight.pe.host_metrics_storage.capacity_bytes,gauge,15,,,Total storage capacity from host metrics,0,logicinsight_nutanix,host metrics storage.capacity bytes,,
logicinsight.pe.host_metrics_storage.free_bytes,gauge,15,,,Free storage from host metrics,1,logicinsight_nutanix,host metrics storage.free bytes,,
logicinsight.pe.host_metrics_storage.logical_usage_bytes,gauge,15,,,Logical storage usage from host metrics,0,logicinsight_nutanix,host metrics storage.logical usage bytes,,
logicinsight.pe.host_metrics_storage.usage_bytes,gauge,15,,,Overall usage from host metrics,1,logicinsight_nutanix,host metrics storage.usage bytes,,
logicinsight.pe.host_metrics_storage_tier.das_sata.capacity_bytes,gauge,15,,,Storage tier DAS-SATA capacity in host metrics,0,logicinsight_nutanix,host metrics storage tier.das-sata.capacity bytes,,
logicinsight.pe.host_metrics_storage_tier.das_sata.free_bytes,gauge,15,,,Storage tier DAS-SATA free space in host metrics,0,logicinsight_nutanix,host metrics storage tier.das-sata.free bytes,,
logicinsight.pe.host_metrics_storage_tier.das_sata.usage_bytes,gauge,15,,,Storage tier DAS-SATA usage in host metrics,0,logicinsight_nutanix,host metrics storage tier.das-sata.usage bytes,,
logicinsight.pe.host_metrics_storage_tier.ssd.capacity_bytes,gauge,15,,,Storage tier SSD capacity in host metrics,0,logicinsight_nutanix,host metrics storage tier.ssd.capacity bytes,,
logicinsight.pe.host_metrics_storage_tier.ssd.free_bytes,gauge,15,,,Storage tier SSD free space in host metrics,0,logicinsight_nutanix,host metrics storage tier.ssd.free bytes,,
logicinsight.pe.host_metrics_storage_tier.ssd.usage_bytes,gauge,15,,,Storage tier SSD usage in host metrics,0,logicinsight_nutanix,host metrics storage tier.ssd.usage bytes,,
logicinsight.pe.host_num_cpu_cores,gauge,15,,,Total number of physical CPU cores in host,1,logicinsight_nutanix,host num cpu cores,,
logicinsight.pe.host_num_cpu_sockets,gauge,15,,,Total number of CPU sockets in host,1,logicinsight_nutanix,host num cpu sockets,,
logicinsight.pe.host_num_cpu_threads,gauge,15,,,Total number of logical CPU threads in host,1,logicinsight_nutanix,host num cpu threads,,
logicinsight.pe.host_num_vms,gauge,15,,,Total number of VMs on the host,0,logicinsight_nutanix,host num vms,,
logicinsight.pe.host_state,gauge,15,,,Current state of the host,0,logicinsight_nutanix,host state,,
logicinsight.pe.host_stats,gauge,15,,,Aggregated statistics for the host,0,logicinsight_nutanix,host stats,,
logicinsight.pe.host_stats_avg_io_latency_usecs,gauge,15,,,Average I/O latency at host level in microseconds,-1,logicinsight_nutanix,host stats avg io latency usecs,,
logicinsight.pe.host_stats_avg_read_io_latency_usecs,gauge,15,,,Average read I/O latency at host level in microseconds,-1,logicinsight_nutanix,host stats avg read io latency usecs,,
logicinsight.pe.host_stats_avg_write_io_latency_usecs,gauge,15,,,Average write I/O latency at host level in microseconds,-1,logicinsight_nutanix,host stats avg write io latency usecs,,
logicinsight.pe.host_stats_content_cache_hit_ppm,gauge,15,,,Content cache hit ratio on host in ppm,1,logicinsight_nutanix,host stats content cache hit ppm,,
logicinsight.pe.host_stats_content_cache_logical_memory_usage_bytes,gauge,15,,,Logical memory usage in the content cache on host in bytes,1,logicinsight_nutanix,host stats content cache logical memory usage bytes,,
logicinsight.pe.host_stats_content_cache_logical_ssd_usage_bytes,gauge,15,,,Logical SSD usage by host content cache,1,logicinsight_nutanix,host stats content cache logical ssd usage bytes,,
logicinsight.pe.host_stats_content_cache_num_dedup_ref_count_pph,gauge,15,,,Deduplication reference count per hour in content cache,0,logicinsight_nutanix,host stats content cache num dedup ref count pph,,
logicinsight.pe.host_stats_content_cache_num_lookups,gauge,15,,,Number of lookups in content cache,1,logicinsight_nutanix,host stats content cache num lookups,,
logicinsight.pe.host_stats_content_cache_physical_memory_usage_bytes,gauge,15,,,Physical memory usage in content cache,0,logicinsight_nutanix,host stats content cache physical memory usage bytes,,
logicinsight.pe.host_stats_content_cache_physical_ssd_usage_bytes,gauge,15,,,Physical SSD usage in content cache,0,logicinsight_nutanix,host stats content cache physical ssd usage bytes,,
logicinsight.pe.host_stats_content_cache_saved_memory_usage_bytes,gauge,15,,,Saved memory usage by content cache,1,logicinsight_nutanix,host stats content cache saved memory usage bytes,,
logicinsight.pe.host_stats_content_cache_saved_ssd_usage_bytes,gauge,15,,,Saved SSD usage by content cache,1,logicinsight_nutanix,host stats content cache saved ssd usage bytes,,
logicinsight.pe.host_stats_controller_avg_io_latency_usecs,gauge,15,,,Average I/O latency from host controller,-1,logicinsight_nutanix,host stats controller avg io latency usecs,,
logicinsight.pe.host_stats_controller_avg_read_io_latency_usecs,gauge,15,,,Average read I/O latency from host controller,-1,logicinsight_nutanix,host stats controller avg read io latency usecs,,
logicinsight.pe.host_stats_controller_avg_read_io_size_kbytes,gauge,15,,,Average read I/O size from host controller,1,logicinsight_nutanix,host stats controller avg read io size kbytes,,
logicinsight.pe.host_stats_controller_avg_write_io_latency_usecs,gauge,15,,,Average write I/O latency from host controller,-1,logicinsight_nutanix,host stats controller avg write io latency usecs,,
logicinsight.pe.host_stats_controller_avg_write_io_size_kbytes,gauge,15,,,Average write I/O size from host controller,1,logicinsight_nutanix,host stats controller avg write io size kbytes,,
logicinsight.pe.host_stats_controller_io_bandwidth_kBps,gauge,15,,,I/O bandwidth from host controller in kBps,1,logicinsight_nutanix,host stats controller io bandwidth kBps,,
logicinsight.pe.host_stats_controller_num_io,gauge,15,,,Total number of I/O operations by host controller,1,logicinsight_nutanix,host stats controller num io,,
logicinsight.pe.host_stats_controller_num_iops,gauge,15,,,Number of IOPS by host controller,1,logicinsight_nutanix,host stats controller num iops,,
logicinsight.pe.host_stats_controller_num_random_io,gauge,15,,,Number of random I/O operations by host controller,1,logicinsight_nutanix,host stats controller num random io,,
logicinsight.pe.host_stats_controller_num_read_io,gauge,15,,,Number of read I/O operations by host controller,1,logicinsight_nutanix,host stats controller num read io,,
logicinsight.pe.host_stats_controller_num_read_iops,gauge,15,,,Number of read IOPS by host controller,1,logicinsight_nutanix,host stats controller num read iops,,
logicinsight.pe.host_stats_controller_num_seq_io,gauge,15,,,Number of sequential I/O operations by host controller,1,logicinsight_nutanix,host stats controller num seq io,,
logicinsight.pe.host_stats_controller_num_write_io,gauge,15,,,Number of write I/O operations by host controller,1,logicinsight_nutanix,host stats controller num write io,,
logicinsight.pe.host_stats_controller_num_write_iops,gauge,15,,,Number of write IOPS by host controller,1,logicinsight_nutanix,host stats controller num write iops,,
logicinsight.pe.host_stats_controller_random_io_ppm,gauge,15,,,Random I/O ratio (ppm) by host controller,1,logicinsight_nutanix,host stats controller random io ppm,,
logicinsight.pe.host_stats_controller_read_io_bandwidth_kBps,gauge,15,,,Read I/O bandwidth by host controller in kBps,1,logicinsight_nutanix,host stats controller read io bandwidth kBps,,
logicinsight.pe.host_stats_controller_read_io_ppm,gauge,15,,,Read I/O ratio (ppm) by host controller,1,logicinsight_nutanix,host stats controller read io ppm,,
logicinsight.pe.host_stats_controller_seq_io_ppm,gauge,15,,,Sequential I/O ratio (ppm) by host controller,1,logicinsight_nutanix,host stats controller seq io ppm,,
logicinsight.pe.host_stats_controller_timespan_usecs,gauge,15,,,Time range (microseconds) for host controller statistics,0,logicinsight_nutanix,host stats controller timespan usecs,,
logicinsight.pe.host_stats_controller_total_io_size_kbytes,gauge,15,,,Total I/O size by host controller in kilobytes,1,logicinsight_nutanix,host stats controller total io size kbytes,,
logicinsight.pe.host_stats_controller_total_io_time_usecs,gauge,15,,,Total I/O time by host controller in microseconds,0,logicinsight_nutanix,host stats controller total io time usecs,,
logicinsight.pe.host_stats_controller_total_read_io_size_kbytes,gauge,15,,,Total read I/O size by host controller in kilobytes,1,logicinsight_nutanix,host stats controller total read io size kbytes,,
logicinsight.pe.host_stats_controller_total_read_io_time_usecs,gauge,15,,,Total read I/O time by host controller in microseconds,0,logicinsight_nutanix,host stats controller total read io time usecs,,
logicinsight.pe.host_stats_controller_total_transformed_usage_bytes,gauge,15,,,Total transformed usage bytes by host controller,1,logicinsight_nutanix,host stats controller total transformed usage bytes,,
logicinsight.pe.host_stats_controller_write_io_bandwidth_kBps,gauge,15,,,Write I/O bandwidth by host controller in kBps,1,logicinsight_nutanix,host stats controller write io bandwidth kBps,,
logicinsight.pe.host_stats_controller_write_io_ppm,gauge,15,,,Write I/O ratio (ppm) by host controller,1,logicinsight_nutanix,host stats controller write io ppm,,
logicinsight.pe.host_stats_hypervisor_avg_io_latency_usecs,gauge,15,,,Average I/O latency from hypervisor,-1,logicinsight_nutanix,host stats hypervisor avg io latency usecs,,
logicinsight.pe.host_stats_hypervisor_avg_read_io_latency_usecs,gauge,15,,,Average read I/O latency from hypervisor,-1,logicinsight_nutanix,host stats hypervisor avg read io latency usecs,,
logicinsight.pe.host_stats_hypervisor_avg_write_io_latency_usecs,gauge,15,,,Average write I/O latency from hypervisor,-1,logicinsight_nutanix,host stats hypervisor avg write io latency usecs,,
logicinsight.pe.host_stats_hypervisor_cpu_usage_ppm,gauge,15,,,CPU usage (ppm) from hypervisor,1,logicinsight_nutanix,host stats hypervisor cpu usage ppm,,
logicinsight.pe.host_stats_hypervisor_io_bandwidth_kBps,gauge,15,,,I/O bandwidth from hypervisor in kBps,1,logicinsight_nutanix,host stats hypervisor io bandwidth kBps,,
logicinsight.pe.host_stats_hypervisor_memory_usage_ppm,gauge,15,,,Memory usage (ppm) from hypervisor,1,logicinsight_nutanix,host stats hypervisor memory usage ppm,,
logicinsight.pe.host_stats_hypervisor_num_io,gauge,15,,,Total number of I/O operations by hypervisor,1,logicinsight_nutanix,host stats hypervisor num io,,
logicinsight.pe.host_stats_hypervisor_num_iops,gauge,15,,,Number of IOPS by hypervisor,1,logicinsight_nutanix,host stats hypervisor num iops,,
logicinsight.pe.host_stats_hypervisor_num_read_io,gauge,15,,,Number of read I/O operations by hypervisor,1,logicinsight_nutanix,host stats hypervisor num read io,,
logicinsight.pe.host_stats_hypervisor_num_read_iops,gauge,15,,,Number of read IOPS by hypervisor,1,logicinsight_nutanix,host stats hypervisor num read iops,,
logicinsight.pe.host_stats_hypervisor_num_received_bytes,gauge,15,,,Number of bytes received by hypervisor,1,logicinsight_nutanix,host stats hypervisor num received bytes,,
logicinsight.pe.host_stats_hypervisor_num_transmitted_bytes,gauge,15,,,Number of bytes transmitted by hypervisor,1,logicinsight_nutanix,host stats hypervisor num transmitted bytes,,
logicinsight.pe.host_stats_hypervisor_num_write_io,gauge,15,,,Number of write I/O operations by hypervisor,1,logicinsight_nutanix,host stats hypervisor num write io,,
logicinsight.pe.host_stats_hypervisor_num_write_iops,gauge,15,,,Number of write IOPS by hypervisor,1,logicinsight_nutanix,host stats hypervisor num write iops,,
logicinsight.pe.host_stats_hypervisor_read_io_bandwidth_kBps,gauge,15,,,Read I/O bandwidth from hypervisor in kBps,1,logicinsight_nutanix,host stats hypervisor read io bandwidth kBps,,
logicinsight.pe.host_stats_hypervisor_timespan_usecs,gauge,15,,,Time range (microseconds) for hypervisor statistics,0,logicinsight_nutanix,host stats hypervisor timespan usecs,,
logicinsight.pe.host_stats_hypervisor_total_io_size_kbytes,gauge,15,,,Total I/O size from hypervisor in kilobytes,1,logicinsight_nutanix,host stats hypervisor total io size kbytes,,
logicinsight.pe.host_stats_hypervisor_total_io_time_usecs,gauge,15,,,Total I/O time from hypervisor in microseconds,0,logicinsight_nutanix,host stats hypervisor total io time usecs,,
logicinsight.pe.host_stats_hypervisor_total_read_io_size_kbytes,gauge,15,,,Total read I/O size from hypervisor in kilobytes,1,logicinsight_nutanix,host stats hypervisor total read io size kbytes,,
logicinsight.pe.host_stats_hypervisor_total_read_io_time_usecs,gauge,15,,,Total read I/O time from hypervisor in microseconds,0,logicinsight_nutanix,host stats hypervisor total read io time usecs,,
logicinsight.pe.host_stats_hypervisor_write_io_bandwidth_kBps,gauge,15,,,Write I/O bandwidth from hypervisor in kBps,1,logicinsight_nutanix,host stats hypervisor write io bandwidth kBps,,
logicinsight.pe.host_stats_io_bandwidth_kBps,gauge,15,,,I/O bandwidth in kBps,1,logicinsight_nutanix,host stats io bandwidth kBps,,
logicinsight.pe.host_stats_num_io,gauge,15,,,Total number of I/O operations,1,logicinsight_nutanix,host stats num io,,
logicinsight.pe.host_stats_num_iops,gauge,15,,,Number of IOPS,1,logicinsight_nutanix,host stats num iops,,
logicinsight.pe.host_stats_num_random_io,gauge,15,,,Number of random I/O operations,1,logicinsight_nutanix,host stats num random io,,
logicinsight.pe.host_stats_num_read_io,gauge,15,,,Number of read I/O operations,1,logicinsight_nutanix,host stats num read io,,
logicinsight.pe.host_stats_num_read_iops,gauge,15,,,Number of read IOPS,1,logicinsight_nutanix,host stats num read iops,,
logicinsight.pe.host_stats_num_seq_io,gauge,15,,,Number of sequential I/O operations,1,logicinsight_nutanix,host stats num seq io,,
logicinsight.pe.host_stats_num_write_io,gauge,15,,,Number of write I/O operations,1,logicinsight_nutanix,host stats num write io,,
logicinsight.pe.host_stats_num_write_iops,gauge,15,,,Number of write IOPS,1,logicinsight_nutanix,host stats num write iops,,
logicinsight.pe.host_stats_random_io_ppm,gauge,15,,,Random I/O ratio (ppm),1,logicinsight_nutanix,host stats random io ppm,,
logicinsight.pe.host_stats_read_io_bandwidth_kBps,gauge,15,,,Read I/O bandwidth in kBps,1,logicinsight_nutanix,host stats read io bandwidth kBps,,
logicinsight.pe.host_stats_read_io_ppm,gauge,15,,,Read I/O ratio (ppm),1,logicinsight_nutanix,host stats read io ppm,,
logicinsight.pe.host_stats_seq_io_ppm,gauge,15,,,Sequential I/O ratio (ppm),1,logicinsight_nutanix,host stats seq io ppm,,
logicinsight.pe.host_stats_timespan_usecs,gauge,15,,,Time range in microseconds,0,logicinsight_nutanix,host stats timespan usecs,,
logicinsight.pe.host_stats_total_io_size_kbytes,gauge,15,,,Total I/O size in kilobytes,1,logicinsight_nutanix,host stats total io size kbytes,,
logicinsight.pe.host_stats_total_io_time_usecs,gauge,15,,,Total I/O time in microseconds,0,logicinsight_nutanix,host stats total io time usecs,,
logicinsight.pe.host_stats_total_read_io_size_kbytes,gauge,15,,,Total read I/O size in kilobytes,1,logicinsight_nutanix,host stats total read io size kbytes,,
logicinsight.pe.host_stats_total_read_io_time_usecs,gauge,15,,,Total read I/O time in microseconds,0,logicinsight_nutanix,host stats total read io time usecs,,
logicinsight.pe.host_stats_total_transformed_usage_bytes,gauge,15,,,Total transformed usage bytes,1,logicinsight_nutanix,host stats total transformed usage bytes,,
logicinsight.pe.host_stats_total_untransformed_usage_bytes,gauge,15,,,Total untransformed usage bytes,1,logicinsight_nutanix,host stats total untransformed usage bytes,,
logicinsight.pe.host_stats_write_io_bandwidth_kBps,gauge,15,,,Write I/O bandwidth in kBps,1,logicinsight_nutanix,host stats write io bandwidth kBps,,
logicinsight.pe.host_stats_write_io_ppm,gauge,15,,,Write I/O ratio (ppm),1,logicinsight_nutanix,host stats write io ppm,,
logicinsight.pe.host_usage_stats,gauge,15,,,General host usage statistics,0,logicinsight_nutanix,host usage stats,,
logicinsight.pe.host_vcpu_total,gauge,15,,,Total vCPUs in the host,1,logicinsight_nutanix,host vcpu total,,
logicinsight.pe.pd_none_replication_count,gauge,15,,,Number of protection domains with no replication,0,logicinsight_nutanix,pd none replication count,,
logicinsight.pe.pd_ongoing_replication_count,gauge,15,,,Number of protection domains with ongoing replication,0,logicinsight_nutanix,pd ongoing replication count,,
logicinsight.pe.pd_vm_pending,gauge,15,,,Number of pending VMs in protection domain,0,logicinsight_nutanix,pd vm pending,,
logicinsight.pe.pd_vm_replication_total_transmitted_bytes,gauge,15,,,Total transmitted bytes in VM replication,1,logicinsight_nutanix,pd vm replication total transmitted bytes,,
logicinsight.pe.pd_vm_replication_transmitted_bandwidth_kBps,gauge,15,,,Replication transmission bandwidth in kBps,1,logicinsight_nutanix,pd vm replication transmitted bandwidth kBps,,
logicinsight.pe.vms_controllerVm,gauge,15,,,VM controller name,0,logicinsight_nutanix,vms controllerVm,,
logicinsight.pe.vms_diskCapacityInBytes,gauge,15,,,Disk capacity of VM in bytes,1,logicinsight_nutanix,vms diskCapacityInBytes,,
logicinsight.pe.vms_dp_entity_centric,gauge,15,,,VM belongs to entity-centric protection domain,1,logicinsight_nutanix,vms dp entity centric,,
logicinsight.pe.vms_dp_legacy,gauge,15,,,VM belongs to legacy protection domain,1,logicinsight_nutanix,vms dp legacy,,
logicinsight.pe.vms_dp_unprotected,gauge,15,,,VM is unprotected,0,logicinsight_nutanix,vms dp unprotected,,
logicinsight.pe.vms_memoryCapacityInBytes,gauge,15,,,VM memory capacity in bytes,1,logicinsight_nutanix,vms memoryCapacityInBytes,,
logicinsight.pe.vms_memoryReservedCapacityInBytes,gauge,15,,,VM reserved memory capacity in bytes,1,logicinsight_nutanix,vms memoryReservedCapacityInBytes,,
logicinsight.pe.vms_ngt_communicationLinkActive,gauge,15,,,VM NGT communication link is active,1,logicinsight_nutanix,vms ngt communicationLinkActive,,
logicinsight.pe.vms_ngt_enabled,gauge,15,,,VM has NGT enabled,1,logicinsight_nutanix,vms ngt enabled,,
logicinsight.pe.vms_ngt_file_level_restore,gauge,15,,,VM has file-level restore enabled via NGT,1,logicinsight_nutanix,vms ngt file level restore,,
logicinsight.pe.vms_ngt_installed_version,gauge,15,,,NGT installed version,0,logicinsight_nutanix,vms ngt installed version,,
logicinsight.pe.vms_ngt_tools_mounted,gauge,15,,,NGT tools mounted,1,logicinsight_nutanix,vms ngt tools mounted,,
logicinsight.pe.vms_ngt_vss_snapshot,gauge,15,,,NGT VSS snapshot enabled,1,logicinsight_nutanix,vms ngt vss snapshot,,
logicinsight.pe.vms_numNetworkAdapters,gauge,15,,,Number of network adapters in the VM,1,logicinsight_nutanix,vms numNetworkAdapters,,
logicinsight.pe.vms_numVCpus,gauge,15,,,Number of vCPUs in the VM,1,logicinsight_nutanix,vms numVCpus,,
logicinsight.pe.vms_powerState,gauge,15,,,VM power state,0,logicinsight_nutanix,vms powerState,,
logicinsight.pe.vms_protection,gauge,15,,,VM protection status,0,logicinsight_nutanix,vms protection,,
logicinsight.pe.vms_stats_avg_io_latency_usecs,gauge,15,,,Average I/O latency from VM,-1,logicinsight_nutanix,vms stats avg io latency usecs,,
logicinsight.pe.vms_stats_avg_read_io_latency_usecs,gauge,15,,,Average read I/O latency from VM,-1,logicinsight_nutanix,vms stats avg read io latency usecs,,
logicinsight.pe.vms_stats_avg_write_io_latency_usecs,gauge,15,,,Average write I/O latency from VM,-1,logicinsight_nutanix,vms stats avg write io latency usecs,,
logicinsight.pe.vms_stats_controller.storage_tier.cloud.usage_bytes,gauge,15,,,Cloud tier usage bytes from controller,1,logicinsight_nutanix,vms stats controller.storage tier.cloud.usage bytes,,
logicinsight.pe.vms_stats_controller.storage_tier.das_sata.configured_pinned_bytes,gauge,15,,,DAS-SATA tier pinned bytes from controller,1,logicinsight_nutanix,vms stats controller.storage tier.das-sata.configured pinned bytes,,
logicinsight.pe.vms_stats_controller.storage_tier.das_sata.usage_bytes,gauge,15,,,DAS-SATA tier usage bytes from controller,1,logicinsight_nutanix,vms stats controller.storage tier.das-sata.usage bytes,,
logicinsight.pe.vms_stats_controller.storage_tier.ssd.configured_pinned_bytes,gauge,15,,,SSD tier pinned bytes from controller,1,logicinsight_nutanix,vms stats controller.storage tier.ssd.configured pinned bytes,,
logicinsight.pe.vms_stats_controller.storage_tier.ssd.usage_bytes,gauge,15,,,SSD tier usage bytes from controller,1,logicinsight_nutanix,vms stats controller.storage tier.ssd.usage bytes,,
logicinsight.pe.vms_stats_controller_avg_io_latency_usecs,gauge,15,,,Average I/O latency from VM controller,-1,logicinsight_nutanix,vms stats controller avg io latency usecs,,
